long,lat,id,nombre,tipo,etapa,etapa_obse,estado,subcategor,calle_nombre,calle_altura,calle_cruce,barrio,comuna,codigo_postal,codigo_postal_argentino,objeto
-58.4050474814826,-34.649796469603,1253,CESAC Nº 30,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,"ALCORTA, AMANCIO AV.",0,IGUAZU,Nueva Pompeya,Comuna 4,,,SITIO WIFI
-58.4867261316979,-34.6847872309211,1252,CESAC Nº 29,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,"DELLEPIANE, LUIS, TTE. GRAL.",0,"PAZ, GRAL. AV.",Villa Lugano,Comuna 8,,,SITIO WIFI
-58.4632403942264,-34.6888704527395,1251,CESAC Nº 28,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,CAFAYATE,5388,,Villa Lugano,Comuna 8,1439,C1439IEB,SITIO WIFI
-58.4866156740038,-34.5477427134101,1250,CESAC Nº 27,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,ARIAS,3783,,Saavedra,Comuna 12,1430,C1430CRG,SITIO WIFI
-58.4257145429811,-34.5871370726218,1249,CESAC Nº 26,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,GURRUCHAGA,1939,,Palermo,Comuna 14,1414,C1414DIM,SITIO WIFI
-58.4559503950996,-34.6583326404397,1247,CESAC Nº 24,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,Pasaje L,0,Laguna,Villa Soldati,Comuna 8,,,SITIO WIFI
-58.4491545891361,-34.592225905953,1245,CESAC Nº 22,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,GUZMAN,90,,Chacarita,Comuna 15,1427,C1427BON,SITIO WIFI
-58.3732771327423,-34.5842106750709,1244,CESAC Nº 21,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,Av. Gendarmeria Nacional,601,,Retiro,Comuna 1,,,SITIO WIFI
-58.4384022270639,-34.6491980769476,1243,CESAC Nº 20,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,CHARRUA,2330,,Flores,Comuna 7,,,SITIO WIFI
-58.4422573378036,-34.6429178035657,1242,CESAC Nº 19,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,CURAPALIGUE,1901,,Flores,Comuna 7,1406,C1406DBG,SITIO WIFI
-58.4679688106035,-34.6736273001173,1241,CESAC Nº 18,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,"BATLLE Y ORDOÑEZ, JOSE",5080,,Villa Lugano,Comuna 8,1439,C1439CDL,SITIO WIFI
-58.4199467803627,-34.5927265568355,1240,CESAC Nº 17,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,EL SALVADOR,4037,,Palermo,Comuna 14,1175,C1175ACE,SITIO WIFI
-58.3801210059809,-34.6485245600106,1239,CESAC Nº 16,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,CALIFORNIA,2346,,Barracas,Comuna 4,1289,C1289ABB,SITIO WIFI
-58.3724691679032,-34.6207355418677,1238,CESAC Nº 15,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,HUMBERTO 1°,470,,San Telmo,Comuna 1,1103,C1103ACJ,SITIO WIFI
-58.4742856116622,-34.5698179518119,1236,CESAC Nº 12,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,OLAZABAL AV.,3960,,Villa Urquiza,Comuna 12,1430,C1430BQS,SITIO WIFI
-58.4105671138291,-34.5990220777975,1235,CESAC Nº 11,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,AGUERO,940,,Balvanera,Comuna 3,1171,C1171ABP,SITIO WIFI
-58.3837041872688,-34.6333577179954,1234,CESAC Nº 10,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,Av. Amancio Alcorta,1402,,Barracas,Comuna 4,1283,C1283AAN,SITIO WIFI
-58.3660674201704,-34.6401424327896,1233,CESAC Nº 9,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,IRALA,1254,,Boca,Comuna 4,1164,C1164ACD,SITIO WIFI
-58.3972922295765,-34.6561352592007,1232,CESAC Nº 8,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,"CRUZ, OSVALDO",3485,,Barracas,Comuna 4,1437,C1437IFA,SITIO WIFI
-58.491104487459,-34.6781848250694,1231,CESAC Nº 7,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,MONTIEL,4002,,Villa Lugano,Comuna 8,1439,C1439HEJ,SITIO WIFI
-58.4409479109958,-34.6667711112011,1230,CESAC Nº 6,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,"ACOSTA, MARIANO",0,"RABANAL, FRANCISCO, INTENDENTE AV.",Villa Soldati,Comuna 8,,,SITIO WIFI
-58.4952684878643,-34.6705441659847,1229,CESAC Nº 5,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,PIEDRA BUENA AV.,3140,,Villa Lugano,Comuna 8,1439,C1439GVN,SITIO WIFI
-58.5063444616941,-34.6550483255204,1228,CESAC Nº 4,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,"ALBERDI, JUAN BAUTISTA AV.",6300,,Mataderos,Comuna 9,1440,C1440ABN,SITIO WIFI
-58.4641470831963,-34.6845440291771,1227,CESAC Nº 3,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,SOLDADO DE LA FRONTERA AV.,5144,,Villa Lugano,Comuna 8,1439,C1439FPF,SITIO WIFI
-58.5093944366392,-34.5764380800727,1226,CESAC Nº 2,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,TERRADA,5850,,Villa Pueyrredon,Comuna 12,1419,C1419DML,SITIO WIFI
-58.3892876434263,-34.6490190529913,1225,CESAC Nº 1,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,VELEZ SARSFIELD AV.,1271,,Barracas,Comuna 4,1285,C1285AAB,SITIO WIFI
-58.4214257036031,-34.6066149036341,1223,CESAC Nº 38,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,MEDRANO AV.,350,,Almagro,Comuna 5,1179,C1179AAF,SITIO WIFI
-58.4821018798985,-34.643250461187,1222,CESAC Nº 13,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,DIRECTORIO AV.,4210,,Parque Avellaneda,Comuna 9,1407,C1407HGP,SITIO WIFI
-58.4918027632229,-34.6219408053394,1221,CESAC Nº 36,Hospitales y Centros de Salud,,Proyecto 125,Disponible,CeSAC,MERCEDES,1371,,Floresta,Comuna 10,1407,C1407AHY,SITIO WIFI
-58.3986047135904,-34.5756108261286,1220,ParquesyPlazas_Barrio Mugica_Plaza Saldías,Parques y Plazas,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3857235598797,-34.581066897803,1219,ParquesyPlazas_Barrio Mugica_Plaza del triángulo,Parques y Plazas,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.380163483311,-34.5844990443098,1218,ParquesyPlazas_Barrio Mugica_Plaza Ledezma,Parques y Plazas,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3828095724783,-34.5814083653125,1217,ParquesyPlazas_Barrio Mugica_Plaza Primavera,Parques y Plazas,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3875843492633,-34.5799592790726,1216,EspacioPúblico_Barrio Mugica_Pichones,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3757832235484,-34.5824722592486,1215,EspacioPúblico_Barrio Mugica_Cesac-Filii,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3833342108829,-34.5830105785627,1214,EspacioPúblico_Barrio Mugica_Cancha Chica_Ex_Mza 106,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3842155010563,-34.5814683540965,1213,EspacioPúblico_Barrio Mugica_CESAC Mza 33,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3882215788355,-34.5809254344385,1212,EspacioPúblico_Barrio Mugica_Escuela,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3774885971349,-34.5835743378518,1211,EspacioPúblico_Barrio Mugica_Cesac Mza 31_Ex. Perette y Prefectura,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3820669835762,-34.5829092661286,1210,EspacioPúblico_Barrio Mugica_Cacupé,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3888641622219,-34.5796118841319,1209,EspacioPúblico_Barrio Mugica_Containera,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3912245445581,-34.5796962796665,1208,EspacioPúblico_Barrio Mugica_Manzana 104,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3873389522269,-34.5805218329043,1207,EspacioPúblico_Barrio Mugica_Cancha Luján,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3848879792269,-34.5815363930852,1206,EspacioPúblico_Barrio Mugica_Cancha de los Tucumanos,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3804680123407,-34.5851663191202,1205,EspacioPúblico_Barrio Mugica_Manzana 99,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3818389321339,-34.5820482350021,1204,EspacioPúblico_Barrio Mugica_Bichito de Luz,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.378960819677,-34.5827719577071,1203,EspacioPúblico_Barrio Mugica_Cancha Guemes,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3796014006187,-34.5852603838489,1202,EspacioPúblico_Barrio Mugica_Cancha de los Lápices,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3777695978016,-34.5859171775617,1201,EspacioPúblico_Barrio Mugica_Mza. 116,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3783582914273,-34.5858082856347,1200,EspacioPúblico_Barrio Mugica_Mza. 113,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3880052819133,-34.5786669948217,1199,EspacioPúblico_Barrio Mugica_Cancha Comunicaciones,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3787671368584,-34.5857015209241,1198,EspacioPúblico_Barrio Mugica_Cedel,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3837095069286,-34.580607147205,1197,EspacioPúblico_Barrio Mugica_Cancha 7,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3851766497903,-34.5791617298999,1196,EspacioPúblico_Barrio Mugica_Cancha 9,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3802466006934,-34.5831108750705,1195,EspacioPúblico_Barrio Mugica_Cancha del Cartel,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3796458351095,-34.5844200478813,1194,EspacioPúblico_Barrio Mugica_Galpón,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3813858845836,-34.5830575527138,1193,EspacioPúblico_Barrio Mugica_Playón,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3764512803521,-34.5853889078365,1192,EspacioPúblico_Barrio Mugica_Feria,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.3745528999702,-34.583382391965,1191,EspacioPúblico_Barrio Mugica_Gendarmería,Espacio Público,,Proy. LTE Barrio Mugica,Disponible,Barrios Sociales,,0,,,,,,SITIO WIFI
-58.5112061467509,-34.5999075832572,1190,Hospital Zubizarreta - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Nueva York,3952,,Villa Devoto,Comuna 11,1419,C1419HDN,SITIO WIFI
-58.5112061467509,-34.5999075832572,1189,Hospital Zubizarreta - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Nueva York,3952,,Villa Devoto,Comuna 11,1419,C1419HDN,SITIO WIFI
-58.5075003264535,-34.6252307396971,1188,Hospital V. Sarsfield - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Pedro Calderón de la Barca,1550,,Monte Castro,Comuna 10,1407,C1407KQF,SITIO WIFI
-58.5075003264535,-34.6252307396971,1187,Hospital V. Sarsfield - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Pedro Calderón de la Barca,1550,,Monte Castro,Comuna 10,1407,C1407KQF,SITIO WIFI
-58.4708925513626,-34.5873101456197,1186,Hospital Tornu - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Combatientes de Malvinas,3002,,Parque Chas,Comuna 15,1431,C1431FTA,SITIO WIFI
-58.4708925513626,-34.5873101456197,1185,Hospital Tornu - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Combatientes de Malvinas,3002,,Parque Chas,Comuna 15,1431,C1431FTA,SITIO WIFI
-58.4025372999919,-34.6348269548735,1184,Hospital Sarda - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Esteban de Luca,2151,,Parque Patricios,Comuna 4,1246,C1246ABQ,SITIO WIFI
-58.4025372999919,-34.6348269548735,1183,Hospital Sarda - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Esteban de Luca,2151,,Parque Patricios,Comuna 4,1246,C1246ABQ,SITIO WIFI
-58.515802290081,-34.6493579182983,1182,Hospital Santojanni - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Pilar,950,,Liniers,Comuna 9,1408,C1408INH,SITIO WIFI
-58.515802290081,-34.6493579182983,1181,Hospital Santojanni - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Pilar,950,,Liniers,Comuna 9,1408,C1408INH,SITIO WIFI
-58.4008087191107,-34.5843581999009,1180,Hospital Rivadavia - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Av. Gral. Las Heras,2670,,Recoleta,Comuna 2,1425,C1425ASQ,SITIO WIFI
-58.4008087191107,-34.5843581999009,1179,Hospital Rivadavia - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Av. Gral. Las Heras,2670,,Recoleta,Comuna 2,1425,C1425ASQ,SITIO WIFI
-58.4093983130713,-34.6176245204943,1178,Hospital Ramos Mejia - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Gral. Urquiza,609,,Balvanera,Comuna 3,1221,C1221ADC,SITIO WIFI
-58.4093983130713,-34.6176245204943,1177,Hospital Ramos Mejia - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Gral. Urquiza,609,,Balvanera,Comuna 3,1221,C1221ADC,SITIO WIFI
-58.4709860832213,-34.5651077473183,1176,Hospital Pirovano - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Monroe,3555,,Coghlan,Comuna 12,1430,C1430BKC,SITIO WIFI
-58.4709860832213,-34.5651077473183,1175,Hospital Pirovano - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Monroe,3555,,Coghlan,Comuna 12,1430,C1430BKC,SITIO WIFI
-58.4544312225037,-34.643352443674,1174,Hospital Piñero - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Crisóstomo Álvarez,2602,,Flores,Comuna 7,1406,C1406HUB,SITIO WIFI
-58.4544312225037,-34.643352443674,1173,Hospital Piñero - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Crisóstomo Álvarez,2602,,Flores,Comuna 7,1406,C1406HUB,SITIO WIFI
-58.4114106022984,-34.6430565960056,1172,Hospital Penna - Guardia.,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Dr. Prof Pedro Chutro,3380,,Parque Patricios,Comuna 4,1437,C1437IYP,SITIO WIFI
-58.4114106022984,-34.6430565960056,1171,Hospital Penna - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Dr. Prof Pedro Chutro,3380,,Parque Patricios,Comuna 4,1437,C1437IYP,SITIO WIFI
-58.4107297732302,-34.5945260288865,1170,Hospital Gutierrez - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Gallo,1330,,Recoleta,Comuna 2,1425,C1425EFD,SITIO WIFI
-58.4107297732302,-34.5945260288865,1169,Hospital Gutierrez - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Gallo,1330,,Recoleta,Comuna 2,1425,C1425EFD,SITIO WIFI
-58.4067587715293,-34.5810452388456,1168,Hospital Fernandez - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Cerviño,3356,,Palermo,Comuna 14,1425,C1425AGP,SITIO WIFI
-58.4067587715293,-34.5810452388456,1167,Hospital Fernandez - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Cerviño,3356,,Palermo,Comuna 14,1425,C1425AGP,SITIO WIFI
-58.3776089749903,-34.6289107083515,1166,Hospital Elizalde - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Av Manuel Montes de Oca,40,,Barracas,Comuna 4,1270,C1270AAN,SITIO WIFI
-58.3776089749903,-34.6289107083515,1165,Hospital Elizalde - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Av Manuel Montes de Oca,40,,Barracas,Comuna 4,1270,C1270AAN,SITIO WIFI
-58.4378872409768,-34.6088751186439,1164,Hospital Durand - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Av. Díaz Vélez,5044,,Caballito,Comuna 6,1405,C1405DCS,SITIO WIFI
-58.4378872409768,-34.6088751186439,1163,Hospital Durand - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Av. Díaz Vélez,5044,,Caballito,Comuna 6,1405,C1405DCS,SITIO WIFI
-58.366023345923,-34.6277858547459,1162,Hospital Argerich - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Pi y Margall,750,,Boca,Comuna 4,1155,C1155AHD,SITIO WIFI
-58.366023345923,-34.6277858547459,1161,Hospital Argerich - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Pi y Margall,750,,Boca,Comuna 4,1155,C1155AHD,SITIO WIFI
-58.4694218564536,-34.6242960974224,1160,Hospital Alvarez - Guardia,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Dr. Juan Felipe Aranguren,2701,,Flores,Comuna 7,1406,C1406FWY,SITIO WIFI
-58.4694218564536,-34.6242960974224,1159,Hospital Alvarez - CE,Hospitales y Centros de Salud,,Proy. Salas de Espera Hospitales,Disponible,Hospitales,Dr. Juan Felipe Aranguren,2701,,Flores,Comuna 7,1406,C1406FWY,SITIO WIFI
-58.4036664853861,-34.5985821325455,1156,Estación Córdoba - Línea H,Subte,,,Disponible,Línea H,PUEYRREDON AV.,999,CÓRDOBA AV.,Balvanera,Comuna 3,1032,C1032ABJ,SITIO WIFI
-58.402222442725,-34.5943829841056,1153,Estación Santa Fe - Línea H,Subte,,,Disponible,Línea H,PUEYRREDON AV.,1401,SANTA FE AV.,Recoleta,Comuna 2,1118,C1118AAE,SITIO WIFI
-58.3972466023343,-34.5874735182595,1150,Estación Las Heras - Línea H,Subte,,,Disponible,Línea H,PUEYRREDON AV.,2199,LAS HERAS AV.,Recoleta,Comuna 2,1119,C1119ACE,SITIO WIFI
-58.3844110442076,-34.6027737313348,1149,"Parques y Plazas, Plaza Lavalle",Parques y Plazas,,,Disponible,Parques y Plazas,Lavalle,1250,,San Nicolas,Comuna 1,1048,C1048AAF,SITIO WIFI
-58.4359154983253,-34.6642926581946,1148,"Metrobus Sur Roca, Estación La Fuente",Metrobus,Segunda Etapa HRL,,Disponible,Sur Roca,Av. Int. Francisco Rabanal,2950,La fuente y Rabanal,Villa Soldati,Comuna 8,1437,C1437FQQ,SITIO WIFI
-58.3739459746051,-34.5950680443597,1147,"Espacio Público, Ricardo Rojas 460",Espacio Público,Segunda Etapa HRL,,Disponible,Espacio Público,Dr. Ricardo Rojas,460,,Retiro,Comuna 1,1001,C1001AEB,SITIO WIFI
-58.4688637998626,-34.630621399177,1138,Estación San Pedrito  - Linea A,Subte,,,Disponible,Linea A,RIVADAVIA AV.,7350,NAZCA AV.,Flores,Comuna 7,1406,C1406GMQ,SITIO WIFI
-58.463545095146,-34.6290852654106,1135,Estación San Jose de Flores - Linea A,Subte,,,Disponible,Linea A,RIVADAVIA AV.,6900,,Flores,Comuna 7,1406,C1406GLY,SITIO WIFI
-58.4115616974312,-34.5697774971687,1134,Planetario - Espacios Comunes,Parques y Plazas,Ejecutados 2017,Diciembre 2017,Disponible,Planetario,SARMIENTO AV.,0,"ROLDAN, BELISARIO AV.",Palermo,Comuna 14,,,SITIO WIFI
-58.4117895684103,-34.5695948991741,1120,Planetario - Oficina,Parques y Plazas,Ejecutados 2017,Diciembre 2017,Disponible,Planetario,SARMIENTO AV.,0,"ROLDAN, BELISARIO AV.",Palermo,Comuna 14,,,SITIO WIFI
-58.4118329848965,-34.5698802754878,1119,Planetario - Frente,Parques y Plazas,Ejecutados 2017,Diciembre 2017,Disponible,Planetario,SARMIENTO AV.,0,"ROLDAN, BELISARIO AV.",Palermo,Comuna 14,,,SITIO WIFI
-58.4124037275788,-34.5703649897348,1118,Planetario - Torre Frontal Av Roldan,Parques y Plazas,Ejecutados 2017,Diciembre 2017,Disponible,Planetario,SARMIENTO AV.,0,"ROLDAN, BELISARIO AV.",Palermo,Comuna 14,,,SITIO WIFI
-58.4110418697021,-34.56979781131,1117,Planetario - Torre Der Av Sarmiento,Parques y Plazas,Ejecutados 2017,Diciembre 2017,Disponible,Planetario,SARMIENTO AV.,0,"ROLDAN, BELISARIO AV.",Palermo,Comuna 14,,,SITIO WIFI
-58.4112198245465,-34.5692720420839,1116,Planetario - Torre Trasera Av Casares,Parques y Plazas,Ejecutados 2017,Diciembre 2017,Disponible,Planetario,SARMIENTO AV.,0,"ROLDAN, BELISARIO AV.",Palermo,Comuna 14,,,SITIO WIFI
-58.4567125371734,-34.6266648153041,1115,Estación Carabobo - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,6401,,Flores,Comuna 7,1406,C1406GLH,SITIO WIFI
-58.448645990708,-34.6235265353764,1112,Estación Puan - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,5882,,Caballito,Comuna 6,1406,C1406GLO,SITIO WIFI
-58.4411769431515,-34.620404288793,1108,Estación Primera Junta - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,5301,,Caballito,Comuna 6,1424,C1424CEI,SITIO WIFI
-58.4364317136441,-34.6182822314694,1104,Estación Acoyte - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,4950,,Caballito,Comuna 6,1424,C1424CER,SITIO WIFI
-58.3805714184651,-34.6042447576408,1100,Estación 9 de Julio - Línea D,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea D,"Saenz Peña, Roque",0,pellegrini,San Nicolas,Comuna 1,,,SITIO WIFI
-58.429501022945,-34.6152069345248,1098,Estación Rio de Janeiro - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,4502,,Caballito,Comuna 6,1424,C1424CEN,SITIO WIFI
-58.421813360345,-34.6117721580187,1094,Estación Castro Barros - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,3900,,Almagro,Comuna 5,1204,C1204AAQ,SITIO WIFI
-58.4350086939463,-34.5751745030618,1090,Estación Ministro Carranza - Línea D,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea D,dorrego,0,Santa fe,Palermo,Comuna 14,,,SITIO WIFI
-58.4151864911537,-34.6107801788425,1089,Estación Loria - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,3401,,Almagro,Comuna 5,1203,C1203AAG,SITIO WIFI
-58.406710384828,-34.6098149174944,1085,Estación Plaza Miserere - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,2800,,Balvanera,Comuna 3,1034,C1034ACT,SITIO WIFI
-58.4023988152791,-34.5944263187465,1084,Estación Pueyrredón  - Línea D,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea D,Pueyrredon,0,Santa fe,Recoleta,Comuna 2,,,SITIO WIFI
-58.4012074748445,-34.6098297074511,1082,Estación Alberti - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,2447,,Balvanera,Comuna 3,1034,C1034ACD,SITIO WIFI
-58.3739629798376,-34.607801978988,1080,Estación Catedral - Línea D,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea D,"Saenz Peña, Roque",501,,San Nicolas,Comuna 1,1035,C1035AAA,SITIO WIFI
-58.4338151087652,-34.6280168240834,1077,Estación Jose Maria Moreno - Línea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,Directorio Av.,401,,Caballito,Comuna 6,1424,C1424CIE,SITIO WIFI
-58.4616524516702,-34.6433115390632,1076,Estación Pza. de los Virreyes - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,"Peron Eva, Av.",3001,,Flores,Comuna 7,1406,C1406HNF,SITIO WIFI
-58.4578839589404,-34.640136822936,1073,Estación Varela - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,Varela Av.,901,,Flores,Comuna 7,1406,C1406EKS,SITIO WIFI
-58.4502798363998,-34.6363899772838,1070,Estación Medalla Milagrosa - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,Pumacahua,901,,Parque Chacabuco,Comuna 7,1406,C1406DCS,SITIO WIFI
